SURVEY_NAME,STATION_NO,START_TIME,END_TIME,MIN_DEPTH,MAX_DEPTH,BOTTTOM_DEPTH,BOTTOM_TIME,BOTTOM_LAT,BOTTOM_LON,END_LAT,END_LON,START_LAT,START_LON,PROJECT_NAME,MARLIN_ID,MARLIN_UUID,BOTTLE_NUMBER,PRESSURE,ROSETTE_POSITION,ROSETTE_POSITION_QC,NITRATE,NITRATE_QC,NITRITE,NITRITE_QC,OXYGEN,OXYGEN_QC,PHOSPHATE,PHOSPHATE_QC,SALINITY,SALINITY_QC,SILICATE,SILICATE_QC,TEMPERATURE,TEMPERATURE_QC,AMMONIA,AMMONIA_QC
SS199802,1,1998-03-10 23:41:00,1998-03-11 00:51:00,0,1043,2460,1998-03-11 00:09:00,-46.67083,145.84933,-46.67317,145.868,-46.65467,145.845,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,707,1040.4,10,0,,,,,,,,,  34.345,0,,,,,,
SS199802,1,1998-03-10 23:41:00,1998-03-11 00:51:00,0,1043,2460,1998-03-11 00:09:00,-46.67083,145.84933,-46.67317,145.868,-46.65467,145.845,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,713,1042.2,5,0,,,,,,,,,,,,,   4.687,0,,
SS199802,1,1998-03-10 23:41:00,1998-03-11 00:51:00,0,1043,2460,1998-03-11 00:09:00,-46.67083,145.84933,-46.67317,145.868,-46.65467,145.845,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,723,1043.9,3,0,,,,,,,,,  34.350,0,,,   4.694,0,,
SS199802,2,1998-03-11 03:15:00,1998-03-11 04:22:00,0,1000,2790,1998-03-11 03:45:00,-47.0245,145.70433,-47.02683,145.71617,-47.02267,145.69167,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,722,998.9,8,0,,,,,,,,,  34.345,0,,,,,,
SS199802,2,1998-03-11 03:15:00,1998-03-11 04:22:00,0,1000,2790,1998-03-11 03:45:00,-47.0245,145.70433,-47.02683,145.71617,-47.02267,145.69167,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,706,999.3,2,0,,,,,,,,,  34.339,0,,,,,,
SS199802,2,1998-03-11 03:15:00,1998-03-11 04:22:00,0,1000,2790,1998-03-11 03:45:00,-47.0245,145.70433,-47.02683,145.71617,-47.02267,145.69167,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,718,1000.4,4,0,,,,,,,,,  34.339,0,,,,,,
SS199802,3,1998-03-12 21:36:00,1998-03-12 23:04:00,0,1505,3566,1998-03-12 22:10:00,-51.749,143.31867,-51.75367,143.3695,-51.7495,143.28417,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,723,8.8,12,0,  22.90,0,,, 329.50,0,   1.53,0,  33.870,0,   4.20,0,,,,
SS199802,3,1998-03-12 21:36:00,1998-03-12 23:04:00,0,1505,3566,1998-03-12 22:10:00,-51.749,143.31867,-51.75367,143.3695,-51.7495,143.28417,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,711,51.7,11,0,  23.00,0,,, 336.30,0,   1.52,0,  33.872,0,   4.20,0,,,,
SS199802,3,1998-03-12 21:36:00,1998-03-12 23:04:00,0,1505,3566,1998-03-12 22:10:00,-51.749,143.31867,-51.75367,143.3695,-51.7495,143.28417,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,724,151.6,9,0,  24.80,0,,, 332.00,0,   1.64,0,  34.029,0,   9.70,0,,,,
SS199802,3,1998-03-12 21:36:00,1998-03-12 23:04:00,0,1505,3566,1998-03-12 22:10:00,-51.749,143.31867,-51.75367,143.3695,-51.7495,143.28417,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,726,199.9,8,0,  25.10,0,,, 324.20,0,   1.65,0,,,  10.60,0,,,,
SS199802,3,1998-03-12 21:36:00,1998-03-12 23:04:00,0,1505,3566,1998-03-12 22:10:00,-51.749,143.31867,-51.75367,143.3695,-51.7495,143.28417,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,707,301.9,7,0,  28.30,0,,, 278.50,0,   1.85,0,  34.206,0,  17.80,0,,,,
SS199802,3,1998-03-12 21:36:00,1998-03-12 23:04:00,0,1505,3566,1998-03-12 22:10:00,-51.749,143.31867,-51.75367,143.3695,-51.7495,143.28417,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,715,397.7,6,0,  30.60,0,,,,,   2.01,0,  34.227,0,  24.20,0,,,,
SS199802,3,1998-03-12 21:36:00,1998-03-12 23:04:00,0,1505,3566,1998-03-12 22:10:00,-51.749,143.31867,-51.75367,143.3695,-51.7495,143.28417,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,705,599.7,5,0,  33.10,0,,, 254.00,0,   2.20,0,  34.295,0,  37.90,0,,,,
SS199802,3,1998-03-12 21:36:00,1998-03-12 23:04:00,0,1505,3566,1998-03-12 22:10:00,-51.749,143.31867,-51.75367,143.3695,-51.7495,143.28417,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,704,799.1,4,0,  34.70,0,,,,,   2.38,0,  34.375,0,  53.60,0,,,,
SS199802,3,1998-03-12 21:36:00,1998-03-12 23:04:00,0,1505,3566,1998-03-12 22:10:00,-51.749,143.31867,-51.75367,143.3695,-51.7495,143.28417,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,716,998.3,3,0,  35.10,0,,, 217.00,0,   2.39,0,  34.482,0,  64.20,0,,,,
SS199802,3,1998-03-12 21:36:00,1998-03-12 23:04:00,0,1505,3566,1998-03-12 22:10:00,-51.749,143.31867,-51.75367,143.3695,-51.7495,143.28417,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,713,1197.1,2,0,  34.70,0,,, 204.80,0,   2.36,0,  34.582,0,  73.40,0,   2.519,0,,
SS199802,3,1998-03-12 21:36:00,1998-03-12 23:04:00,0,1505,3566,1998-03-12 22:10:00,-51.749,143.31867,-51.75367,143.3695,-51.7495,143.28417,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,714,1505.3,1,0,  33.50,0,,, 221.10,0,   2.25,0,,,  74.50,0,,,,
SS199802,4,1998-03-13 01:00:00,1998-03-13 02:34:00,0,1499,3670,1998-03-13 01:38:00,-51.5595,143.313,-51.5725,143.34617,-51.55233,143.283,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,723,11,12,0,  20.60,0,,, 322.60,0,   1.43,0,  33.901,0,   3.20,0,,,,
SS199802,4,1998-03-13 01:00:00,1998-03-13 02:34:00,0,1499,3670,1998-03-13 01:38:00,-51.5595,143.313,-51.5725,143.34617,-51.55233,143.283,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,711,50,11,0,  22.20,0,,, 330.80,0,   1.47,0,  33.899,0,   3.20,0,,,,
SS199802,4,1998-03-13 01:00:00,1998-03-13 02:34:00,0,1499,3670,1998-03-13 01:38:00,-51.5595,143.313,-51.5725,143.34617,-51.55233,143.283,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,702,94.8,10,0,  21.70,0,,, 332.20,0,   1.48,0,  33.990,0,   3.70,0,,,,
SS199802,4,1998-03-13 01:00:00,1998-03-13 02:34:00,0,1499,3670,1998-03-13 01:38:00,-51.5595,143.313,-51.5725,143.34617,-51.55233,143.283,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,724,153.5,9,0,  23.90,0,,, 319.00,0,   1.55,0,  34.095,0,   8.60,0,,,,
SS199802,4,1998-03-13 01:00:00,1998-03-13 02:34:00,0,1499,3670,1998-03-13 01:38:00,-51.5595,143.313,-51.5725,143.34617,-51.55233,143.283,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,726,198.4,8,0,  24.60,0,,, 313.80,0,   1.58,0,  34.114,0,  10.00,0,,,,
SS199802,4,1998-03-13 01:00:00,1998-03-13 02:34:00,0,1499,3670,1998-03-13 01:38:00,-51.5595,143.313,-51.5725,143.34617,-51.55233,143.283,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,707,302.1,7,0,  26.50,0,,, 277.80,0,   1.71,0,  34.230,0,  14.60,0,,,,
SS199802,4,1998-03-13 01:00:00,1998-03-13 02:34:00,0,1499,3670,1998-03-13 01:38:00,-51.5595,143.313,-51.5725,143.34617,-51.55233,143.283,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,715,402.5,6,0,  29.10,0,,, 265.00,0,   1.89,0,  34.260,0,  19.90,0,,,,
SS199802,4,1998-03-13 01:00:00,1998-03-13 02:34:00,0,1499,3670,1998-03-13 01:38:00,-51.5595,143.313,-51.5725,143.34617,-51.55233,143.283,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,705,601.4,5,0,  32.50,0,,, 254.50,0,   2.13,0,  34.282,0,,,,,,
SS199802,4,1998-03-13 01:00:00,1998-03-13 02:34:00,0,1499,3670,1998-03-13 01:38:00,-51.5595,143.313,-51.5725,143.34617,-51.55233,143.283,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,704,803.3,4,0,  34.70,0,,, 237.50,0,   2.30,0,  34.355,0,  48.90,0,,,,
SS199802,4,1998-03-13 01:00:00,1998-03-13 02:34:00,0,1499,3670,1998-03-13 01:38:00,-51.5595,143.313,-51.5725,143.34617,-51.55233,143.283,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,716,999,3,0,  35.70,0,,, 215.70,0,   2.36,0,  34.459,0,  61.90,0,,,,
SS199802,4,1998-03-13 01:00:00,1998-03-13 02:34:00,0,1499,3670,1998-03-13 01:38:00,-51.5595,143.313,-51.5725,143.34617,-51.55233,143.283,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,713,1218.3,2,0,  35.30,0,,, 213.90,0,   2.36,0,  34.562,0,  69.60,0,   2.585,0,,
SS199802,4,1998-03-13 01:00:00,1998-03-13 02:34:00,0,1499,3670,1998-03-13 01:38:00,-51.5595,143.313,-51.5725,143.34617,-51.55233,143.283,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,714,1499.7,1,0,  34.10,0,,, 208.20,0,   2.25,0,  34.659,0,  76.30,0,,,,
SS199802,5,1998-03-14 15:19:00,1998-03-14 16:38:00,0,1504,3775,1998-03-14 15:46:00,-51.36467,143.31517,-51.38033,143.33883,-51.35867,143.2945,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,723,6.2,12,0,  20.90,0,,, 313.20,0,   1.40,0,  33.957,0,   1.90,0,   7.367,0,,
SS199802,5,1998-03-14 15:19:00,1998-03-14 16:38:00,0,1504,3775,1998-03-14 15:46:00,-51.36467,143.31517,-51.38033,143.33883,-51.35867,143.2945,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,711,51,11,0,  21.00,0,,, 322.70,0,   1.39,0,  33.949,0,   1.90,0,,,,
SS199802,5,1998-03-14 15:19:00,1998-03-14 16:38:00,0,1504,3775,1998-03-14 15:46:00,-51.36467,143.31517,-51.38033,143.33883,-51.35867,143.2945,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,702,102.5,10,0,  21.20,0,,, 318.80,0,   1.43,0,  33.947,0,   1.90,0,,,,
SS199802,5,1998-03-14 15:19:00,1998-03-14 16:38:00,0,1504,3775,1998-03-14 15:46:00,-51.36467,143.31517,-51.38033,143.33883,-51.35867,143.2945,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,724,152.2,9,0,  21.20,0,,, 299.60,0,   1.40,0,  34.230,0,   6.70,0,,,,
SS199802,5,1998-03-14 15:19:00,1998-03-14 16:38:00,0,1504,3775,1998-03-14 15:46:00,-51.36467,143.31517,-51.38033,143.33883,-51.35867,143.2945,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,726,202.5,8,0,  22.50,0,,, 301.90,0,   1.50,0,  34.175,0,   8.00,0,,,,
SS199802,5,1998-03-14 15:19:00,1998-03-14 16:38:00,0,1504,3775,1998-03-14 15:46:00,-51.36467,143.31517,-51.38033,143.33883,-51.35867,143.2945,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,707,303.7,7,0,  25.10,0,,, 275.30,0,   1.63,0,  34.248,0,  12.00,0,,,,
SS199802,5,1998-03-14 15:19:00,1998-03-14 16:38:00,0,1504,3775,1998-03-14 15:46:00,-51.36467,143.31517,-51.38033,143.33883,-51.35867,143.2945,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,715,401.9,6,0,  27.40,0,,, 268.70,0,   1.79,0,  34.244,0,  16.20,0,,,,
SS199802,5,1998-03-14 15:19:00,1998-03-14 16:38:00,0,1504,3775,1998-03-14 15:46:00,-51.36467,143.31517,-51.38033,143.33883,-51.35867,143.2945,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,705,601.6,5,0,  31.40,0,,, 253.10,0,   2.08,0,  34.261,0,  27.80,0,,,,
SS199802,5,1998-03-14 15:19:00,1998-03-14 16:38:00,0,1504,3775,1998-03-14 15:46:00,-51.36467,143.31517,-51.38033,143.33883,-51.35867,143.2945,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,704,801.4,4,0,  33.80,0,,, 256.20,0,   2.26,0,  34.329,0,,,,,,
SS199802,5,1998-03-14 15:19:00,1998-03-14 16:38:00,0,1504,3775,1998-03-14 15:46:00,-51.36467,143.31517,-51.38033,143.33883,-51.35867,143.2945,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,716,1001.1,3,0,  35.20,0,,, 212.90,0,   2.37,0,  34.408,0,  56.30,0,,,,
SS199802,5,1998-03-14 15:19:00,1998-03-14 16:38:00,0,1504,3775,1998-03-14 15:46:00,-51.36467,143.31517,-51.38033,143.33883,-51.35867,143.2945,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,713,1201.1,2,0,  35.60,0,,, 197.20,0,   2.40,0,  34.513,0,  66.40,0,   2.626,0,,
SS199802,5,1998-03-14 15:19:00,1998-03-14 16:38:00,0,1504,3775,1998-03-14 15:46:00,-51.36467,143.31517,-51.38033,143.33883,-51.35867,143.2945,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,714,1504,1,0,  34.40,0,,, 196.40,0,   2.36,0,  34.638,0,  75.90,0,,,,
SS199802,6,1998-03-14 18:14:00,1998-03-14 19:54:00,0,1499,3682,1998-03-14 18:47:00,-51.15583,143.316,-51.16033,143.37717,-51.15417,143.285,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,723,5.5,12,0,  20.80,0,,, 316.40,0,   1.41,0,  33.963,0,   1.60,0,,,,
SS199802,6,1998-03-14 18:14:00,1998-03-14 19:54:00,0,1499,3682,1998-03-14 18:47:00,-51.15583,143.316,-51.16033,143.37717,-51.15417,143.285,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,711,51.9,11,0,  20.70,0,,, 322.30,0,   1.41,0,  33.964,0,   1.60,0,,,,
SS199802,6,1998-03-14 18:14:00,1998-03-14 19:54:00,0,1499,3682,1998-03-14 18:47:00,-51.15583,143.316,-51.16033,143.37717,-51.15417,143.285,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,702,100.4,10,0,  17.50,0,,, 312.80,0,   1.29,0,  34.220,0,   1.50,0,,,,
SS199802,6,1998-03-14 18:14:00,1998-03-14 19:54:00,0,1499,3682,1998-03-14 18:47:00,-51.15583,143.316,-51.16033,143.37717,-51.15417,143.285,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,724,150.4,9,0,  18.60,0,,, 305.90,0,   1.29,0,  34.334,0,   4.50,0,,,,
SS199802,6,1998-03-14 18:14:00,1998-03-14 19:54:00,0,1499,3682,1998-03-14 18:47:00,-51.15583,143.316,-51.16033,143.37717,-51.15417,143.285,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,726,199.5,8,0,  18.40,0,,, 302.80,0,   1.30,0,  34.363,0,   4.70,0,,,,
SS199802,6,1998-03-14 18:14:00,1998-03-14 19:54:00,0,1499,3682,1998-03-14 18:47:00,-51.15583,143.316,-51.16033,143.37717,-51.15417,143.285,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,707,300.8,7,0,  21.30,0,,, 281.30,0,   1.46,0,  34.349,0,   7.40,0,,,,
SS199802,6,1998-03-14 18:14:00,1998-03-14 19:54:00,0,1499,3682,1998-03-14 18:47:00,-51.15583,143.316,-51.16033,143.37717,-51.15417,143.285,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,715,401.8,6,0,  24.70,0,,, 268.00,0,   1.67,0,  34.316,0,  12.10,0,,,,
SS199802,6,1998-03-14 18:14:00,1998-03-14 19:54:00,0,1499,3682,1998-03-14 18:47:00,-51.15583,143.316,-51.16033,143.37717,-51.15417,143.285,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,705,597.3,5,0,  29.40,0,,, 247.70,0,   2.00,0,  34.300,0,  22.20,0,,,,
SS199802,6,1998-03-14 18:14:00,1998-03-14 19:54:00,0,1499,3682,1998-03-14 18:47:00,-51.15583,143.316,-51.16033,143.37717,-51.15417,143.285,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,704,800.3,4,0,  32.30,0,,, 239.60,0,   2.21,0,  34.316,0,  35.90,0,,,,
SS199802,6,1998-03-14 18:14:00,1998-03-14 19:54:00,0,1499,3682,1998-03-14 18:47:00,-51.15583,143.316,-51.16033,143.37717,-51.15417,143.285,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,716,999.7,3,0,  34.20,0,,, 221.10,0,   2.38,0,  34.379,0,  50.00,0,,,,
SS199802,6,1998-03-14 18:14:00,1998-03-14 19:54:00,0,1499,3682,1998-03-14 18:47:00,-51.15583,143.316,-51.16033,143.37717,-51.15417,143.285,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,713,1199.6,2,0,  35.00,0,,, 208.70,0,   2.43,0,  34.466,0,  62.20,0,   2.822,0,,
SS199802,6,1998-03-14 18:14:00,1998-03-14 19:54:00,0,1499,3682,1998-03-14 18:47:00,-51.15583,143.316,-51.16033,143.37717,-51.15417,143.285,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,714,1499.8,1,0,  34.70,0,,, 199.10,0,   2.40,0,  34.602,0,  75.30,0,,,,
SS199802,7,1998-03-14 21:31:00,1998-03-14 23:09:00,0,1502,3782,1998-03-14 22:06:00,-50.947,143.3065,-50.949,143.36533,-50.9475,143.27017,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,723,11.6,12,0,  16.90,0,,, 305.80,0,   1.19,0,  34.161,0,   0.00,63,   8.382,0,,
SS199802,7,1998-03-14 21:31:00,1998-03-14 23:09:00,0,1502,3782,1998-03-14 22:06:00,-50.947,143.3065,-50.949,143.36533,-50.9475,143.27017,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,711,50.3,11,0,  16.90,0,,, 307.90,0,   1.18,0,  34.163,0,   0.00,63,,,,
SS199802,7,1998-03-14 21:31:00,1998-03-14 23:09:00,0,1502,3782,1998-03-14 22:06:00,-50.947,143.3065,-50.949,143.36533,-50.9475,143.27017,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,702,100.1,10,0,  16.70,0,,, 308.30,0,   1.18,0,  34.180,0,   0.00,63,,,,
SS199802,7,1998-03-14 21:31:00,1998-03-14 23:09:00,0,1502,3782,1998-03-14 22:06:00,-50.947,143.3065,-50.949,143.36533,-50.9475,143.27017,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,724,151.5,9,0,  15.70,0,,, 292.10,0,   1.12,0,  34.515,0,   3.00,0,,,,
SS199802,7,1998-03-14 21:31:00,1998-03-14 23:09:00,0,1502,3782,1998-03-14 22:06:00,-50.947,143.3065,-50.949,143.36533,-50.9475,143.27017,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,726,201,8,0,  17.20,0,,, 297.10,0,   1.20,0,  34.423,0,   3.50,0,,,,
SS199802,7,1998-03-14 21:31:00,1998-03-14 23:09:00,0,1502,3782,1998-03-14 22:06:00,-50.947,143.3065,-50.949,143.36533,-50.9475,143.27017,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,707,298.9,7,0,  18.00,0,,, 288.20,0,   1.24,0,  34.451,0,   4.20,0,,,,
SS199802,7,1998-03-14 21:31:00,1998-03-14 23:09:00,0,1502,3782,1998-03-14 22:06:00,-50.947,143.3065,-50.949,143.36533,-50.9475,143.27017,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,715,398.8,6,0,  20.60,0,,, 277.20,0,   1.42,0,  34.405,0,   7.00,0,,,,
SS199802,7,1998-03-14 21:31:00,1998-03-14 23:09:00,0,1502,3782,1998-03-14 22:06:00,-50.947,143.3065,-50.949,143.36533,-50.9475,143.27017,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,705,598.7,5,0,  27.10,0,,, 239.40,0,   1.85,0,  34.372,0,  17.30,0,,,,
SS199802,7,1998-03-14 21:31:00,1998-03-14 23:09:00,0,1502,3782,1998-03-14 22:06:00,-50.947,143.3065,-50.949,143.36533,-50.9475,143.27017,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,704,799.1,4,0,  31.50,0,,, 241.90,0,   2.11,0,  34.305,0,  27.90,0,,,,
SS199802,7,1998-03-14 21:31:00,1998-03-14 23:09:00,0,1502,3782,1998-03-14 22:06:00,-50.947,143.3065,-50.949,143.36533,-50.9475,143.27017,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,716,998.5,3,0,  32.80,0,,, 228.60,0,   2.28,0,  34.334,0,  40.40,0,,,,
SS199802,7,1998-03-14 21:31:00,1998-03-14 23:09:00,0,1502,3782,1998-03-14 22:06:00,-50.947,143.3065,-50.949,143.36533,-50.9475,143.27017,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,713,1198.2,2,0,  34.60,0,,, 204.50,0,   2.43,0,  34.431,0,  57.30,0,   3.059,0,,
SS199802,7,1998-03-14 21:31:00,1998-03-14 23:09:00,0,1502,3782,1998-03-14 22:06:00,-50.947,143.3065,-50.949,143.36533,-50.9475,143.27017,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,714,1502.3,1,0,  35.00,0,,, 192.80,0,   2.43,0,  34.553,0,  70.80,0,,,,
SS199802,8,1998-03-15 00:42:00,1998-03-15 02:14:00,0,1500,3921,1998-03-15 01:15:00,-50.74817,143.31033,-50.75533,143.35317,-50.74617,143.27617,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,723,9.8,12,0,  14.50,0,,, 301.10,0,,,  34.321,0,   0.30,0,   9.146,0,,
SS199802,8,1998-03-15 00:42:00,1998-03-15 02:14:00,0,1500,3921,1998-03-15 01:15:00,-50.74817,143.31033,-50.75533,143.35317,-50.74617,143.27617,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,711,49.8,11,0,  14.40,0,,, 307.20,0,   1.05,0,  34.319,0,   0.20,0,,,,
SS199802,8,1998-03-15 00:42:00,1998-03-15 02:14:00,0,1500,3921,1998-03-15 01:15:00,-50.74817,143.31033,-50.75533,143.35317,-50.74617,143.27617,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,702,99.4,10,0,  14.50,0,,, 305.10,0,   1.07,0,  34.320,0,   0.20,0,,,,
